-4.006259953996795242e-01,1.780095918962061319e+00,7.533697223139558703e-03,-2.588881606984559713e+00
1.414061933496028711e+00,-5.147649695379847845e-01,-9.381029179264803730e-01,4.280991754456522358e+00
-1.826061901154549805e+00,-3.670443034459527354e-01,4.212028731321583175e-01,-3.706282371995305081e+00
-7.937223198518971179e-01,-6.218158680789405146e-01,5.172604625433712133e-01,-1.482889234168224935e+00
-3.621687554893288641e-01,7.982218794965685316e-01,1.156394728102204672e+00,-2.678954118577431043e+00
5.573798263478918491e-01,1.634334385487598462e+00,3.822668143486998016e-01,-9.018415471405145656e-01
-4.250807462269373116e-01,5.577767432161861993e-01,-5.927675655696607038e-01,-8.151706701004001188e-01
-1.333188197178000856e+00,1.233986503170929339e-01,1.100929677481055635e-01,-2.899868012421200181e+00
-6.352810480311208430e-01,3.211117124653360411e-01,1.624093396223313501e+00,-3.215767204750891395e+00
-1.312411906941842510e+00,1.137410660162560205e+00,4.675135046769655633e-01,-4.229747978723210622e+00
7.084610421439571093e-01,-1.740376987224440342e+00,1.425493911176890283e+00,1.731805160335464278e+00
-3.482297813877453518e-01,3.159145333065076500e-01,-2.287949388039343557e+00,1.275575291957345314e+00
1.521229111275958834e+00,-5.812254288798688467e-02,1.179737173322842336e-01,2.982607048107620340e+00
-1.487802260021920397e-01,-9.613072641641776661e-01,-2.118108666257831896e+00,2.781855478417625704e+00
-3.077683366672869236e-01,-7.871707179227235285e-01,1.031000741563642187e+00,-8.593666969754925056e-01
9.157033295195946554e-01,-1.128098579376591859e+00,-1.212686170536897867e+00,4.172191408952679481e+00
-1.793994666442661756e-01,-9.020550496386436912e-01,-6.680690650904008709e-01,1.211325181440512155e+00
-9.707873856082405162e-01,-1.084189646600945967e+00,-1.583542900368713369e+00,7.261577757531783028e-01
2.090475370309356762e-01,-1.587514468809164470e+00,1.382130570235951851e-03,2.004227412300799926e+00
6.454845884625154406e-01,6.039762391199985370e-01,-3.536148120707124365e-01,1.040607749875744670e+00
-7.224448040925615828e-03,9.734819519749211836e-02,-1.788532593349696775e-02,-9.391176534584638746e-02
2.741639396247584237e+00,1.668749980299465419e+00,1.632298332587311496e+00,2.182230479608391782e+00
-1.804561342200566021e-01,-3.043285759180713312e-01,3.000410757270292883e-02,-8.658780009474481565e-02
1.101109460661088280e-01,-2.059103816062900216e-02,1.257489159953110724e-01,1.150640142975355856e-01
9.535654986956204615e-01,-7.805982327745078497e-02,-7.973085170374474284e-01,2.782499337706139109e+00
6.445105041560528214e-01,5.628570279262513215e-02,-1.642798769580559870e-01,1.397015182477536532e+00
-1.597128721092230252e+00,-3.487865625115473822e-01,7.646816444526640666e-01,-3.610152524125576967e+00
1.022705249453897514e+00,-6.456870579394725640e-01,8.972616540095128546e-01,1.793835902837754848e+00
-2.352951429078851131e+00,-3.443381894065384308e-01,9.838118836612822493e-01,-5.345376552412446358e+00
2.029090149185955205e+00,-4.869764240512735598e-01,2.318906988514167100e+00,2.226249733909016815e+00
8.661183171321376051e-01,9.417714798921433816e-02,1.098269790443251237e+00,5.397896958318095795e-01
-8.289685120012503239e-01,-1.332743220392529349e+00,-8.092935103634631144e-02,-2.442644525736250571e-01
-1.902173288100315884e-01,1.284850484447051189e+00,-3.105550575292559956e-01,-1.354730084537858481e+00
-1.083286473026800367e+00,-1.115909528923332061e+00,-1.261541225627133223e+00,2.108778084968645494e-01
2.597329538730047016e+00,-3.454707489427091271e-01,7.586799036442987143e-01,4.781449922758504556e+00
-4.729650891357650155e-01,1.618925338567585692e+00,-3.992048308327921791e-01,-2.165650686006323600e+00
-2.261955312749822644e-01,2.374516251613837392e-01,-1.079294000793142583e-01,-5.819132876320339820e-01
4.180944985154549931e-01,1.505658908849585031e-01,-1.112685750821571229e-01,7.968916812281086059e-01
2.305390869528272380e-01,-4.986865094144846688e-01,8.552702456513152640e-01,1.044944376688238807e-01
-8.989496928800097542e-02,-8.547078156385888234e-03,-2.020510443859849570e+00,1.849267583440233453e+00
-1.244826131760620402e+00,1.919941818492229224e+00,4.518864750298406952e-01,-4.861480557043311279e+00
-2.840314550024081730e-01,7.445603299902643635e-02,-7.047084109289367682e-01,6.218946792509394417e-02
3.660988089652432720e-01,5.688350224347225037e-01,-1.057691313167803182e+00,1.221053908663567222e+00
-9.616850477968440503e-01,1.423242214864784083e+00,8.216595981447510910e-01,-4.168271908603223608e+00
-1.256321560285447170e+00,2.763033669350941635e-01,2.387789038234768568e-01,-3.027725391329465499e+00
7.055754665190270281e-01,3.204344100777094528e-01,-5.599581853082088445e-01,1.650674708268553559e+00
3.076850369753847403e-01,-3.022006211673249343e-01,1.030592733647603287e+00,-1.130220385295088725e-01
-6.124961628132517127e-02,1.969144483875580054e+00,2.274011481298496562e-01,-2.319044864568080122e+00
-5.586533501562729320e-01,6.489550673245815249e-01,-2.451524457707990046e-01,-1.521109321866328301e+00
1.698116581211737586e+00,-1.354490063028287672e+00,1.885104916804068165e-01,4.562212733771356277e+00
1.645263620739141563e+00,5.190925792472221578e-02,2.817321757236794857e-02,3.210444765981192994e+00
2.111268149038792175e-01,1.094713980896950600e+00,6.642069112141583132e-01,-1.336667262303350423e+00
-7.083484404904176746e-01,-1.914466578602634916e-01,-2.155436122352336059e-01,-1.009706610885338307e+00
1.229215911548903417e+00,-6.378910599804187287e-01,-3.964072267097551450e-01,3.492730109787980819e+00
2.931747592345911868e-01,-9.242194712077654861e-01,-2.194926636204985737e-02,1.532518256038997606e+00
-1.200498629991640920e+00,1.471293255199580985e+00,-1.168730452883107063e+00,-2.703560062299755984e+00
-4.356346757282478777e-01,-1.022028701313408838e+00,5.050869950910115147e-01,-3.543276452340984317e-01
-1.135948827833818259e-01,1.757934800625412797e-01,-1.667776489228995018e+00,1.264793243599690031e+00
-4.829228540864529545e-02,-4.295164186898449421e-02,9.258302098635371458e-01,-9.794631388118432147e-01
1.789511287396262640e+00,1.846144759390633827e-01,-2.001462747638807493e-01,3.594554373617342868e+00
-7.850962441637414357e-02,3.806374079334147731e-01,-7.148901140353863815e-01,1.772334572692233212e-01
3.716388638062995686e-01,-1.543141522362897200e-01,-3.219046998460297071e-01,1.219496579694918648e+00
-1.928669244598500088e+00,4.579955192265772190e-01,1.336276238799751326e+00,-5.651610247223328720e+00
3.684277353980157377e-02,-3.580919878771527398e-01,-2.260237119522642488e-02,4.543799061519823157e-01
3.339805934997341907e-01,-1.142457247977299417e+00,1.467463553781740648e+00,3.429548811950271503e-01
3.040780822010886730e-01,5.763125808309166320e-01,-4.101958350869565617e-01,4.420394186582172757e-01
6.177321944263562681e-03,-1.497666802344549131e-01,-3.069089524523649914e-01,4.690302765753470160e-01
-1.161837498791942647e+00,1.820246283193884373e+00,1.681607510363746227e+00,-5.825528791141516116e+00
1.485154590773195560e+00,9.727959174358582484e-01,6.776956016626982660e-01,1.319817662447834605e+00
1.498503850686513594e+00,1.229058933616908877e+00,1.657417263583073730e+00,1.105315041730445813e-01
1.541238624933123358e+00,1.764451477664376933e+00,-2.854075987313485219e-01,1.603433370933218249e+00
-2.473671446668646912e+00,9.358576022871273326e-01,1.411112327321644155e+00,-7.294312822946064756e+00
-1.451064899761529636e+00,4.104127634462908514e-01,3.196299247277031852e-01,-3.632172487697053143e+00
-2.861555772164966691e-02,-4.785956788328298295e-01,-6.873114949433843934e-01,1.108676058332914716e+00
2.364791475059261662e-03,6.645584701835505204e-01,1.378608997696131100e+00,-2.038437884929563015e+00
-5.551560758698880216e-01,-3.817014009634022570e-02,1.571664531077771487e+00,-2.643806542721207187e+00
4.737620874310986552e-01,-8.230824971529410172e-01,-5.396198502942729514e-01,2.310226522309411390e+00
6.477959163909586815e-01,-6.103806081797418237e-01,2.013019865693211341e-01,1.704670454392338108e+00
-4.028105103685402089e-01,4.539409050662903677e-01,-1.315952450851674005e+00,5.639052504830321944e-02
-6.595272045955724582e-01,1.295958362805648578e+00,2.004206441543607387e+00,-4.619219213540400659e+00
5.282758064026389366e-01,-8.179858940266878653e-01,-1.188235499793028449e+00,3.062773006624994299e+00
-1.053803727999925499e+00,2.223750072197481220e-01,2.618573091577499623e-01,-2.591839772377348972e+00
-1.004341579288692138e-01,-2.826295852139518727e-01,1.679794001299084849e+00,-1.598032731942871543e+00
-4.406027930780408441e-01,-5.417626305543212298e-03,-1.184845287289496285e-01,-7.573034311215888215e-01
1.263542705578131649e-02,7.133178966568597124e-02,1.072014610993130557e+00,-1.118075546547253829e+00
-1.479984454371890745e+00,-1.479384505714536280e+00,1.195032498836782475e-01,-1.600087652912923541e+00
1.641995776047326716e+00,3.458974375921426425e-01,1.865421587878853149e+00,1.072672526623657863e+00
2.345851474110555390e+00,2.219060332606626607e-01,-6.046675406585094725e-01,5.074464455618957537e+00
2.989376223192797277e-01,-1.846903609318309103e+00,4.049781527335574172e-01,2.039800701223311030e+00
-4.556730547386884655e-01,4.648735328517353965e-02,1.287528293901642140e+00,-2.245361756664192576e+00
-1.840568197059904709e-01,1.217757838637745893e+00,-9.591351123549639590e-01,-6.267363656947628758e-01
-6.355677870640159544e-01,-5.436582457938361479e-01,1.150935854029364602e+00,-1.878413182363560363e+00
-6.107754452315969917e-01,5.927325053789408438e-01,1.534007224434186023e+00,-3.348290620276320961e+00
-1.804932001342964387e+00,-2.857988846551197115e-01,1.352887933563463006e-02,-3.337593997366443688e+00
4.233703402967023965e-01,1.660695055911139528e+00,1.899059714611322780e-01,-1.003860346778866930e+00
2.266931055481850310e-01,-4.151097295898381057e-01,-1.863175101632897457e+00,2.731671042319105958e+00
-1.700332498782850310e+00,-5.730983174827477544e-01,5.692364932992214355e-01,-3.396803173382174190e+00
-9.257807901491367231e-01,1.151092169720765002e+00,5.547730984941744437e-01,-3.557426848513213002e+00
-1.917299487934895685e+00,-9.811113286071349027e-01,-5.608877064500912279e-01,-2.292599940812565240e+00
-1.750555546423259612e+00,-8.307742243099531798e-01,1.751897366618582197e-01,-2.845526605198424264e+00
3.033565773718893133e-01,-2.346544811068672409e+00,-1.776328658724112552e-01,3.130890831684862263e+00
1.273190807428652704e-01,1.579774892804998832e+00,-1.675379920535303491e+00,3.502431892160352001e-01
-1.121852171993254155e+00,6.133127811029386312e-01,8.499845601576938581e-01,-3.707001685247140799e+00
-1.474531890681865409e+00,1.317229596883752851e+00,-1.835492766998412018e+00,-2.430800611249071430e+00
2.046171863595603657e+00,6.379796210827651803e-01,6.095394514348946302e-01,2.844824654673547393e+00
-3.138327400007046575e-01,1.533568540120791468e+00,8.837766062630673936e-02,-2.249611680748507592e+00
-2.762814819150995582e+00,-4.322095248403153844e-01,4.371244163353487089e-01,-5.530544529797024822e+00
-1.169590636772072784e-01,9.031121943767372873e-01,-9.989248284988897497e-01,-1.381054932322620943e-01
5.516765657509128395e-01,8.214714966874639979e-01,2.084381608485891935e+00,-1.802499973671530142e+00
1.011490385710385465e-01,1.449324459262064657e+00,5.914307828845484227e-01,-1.838457165004535820e+00
-6.446620757817025371e-01,1.454710056286490971e+00,9.903279747366970920e-01,-3.734362182586592915e+00
2.086258975253781900e-01,6.889387282940082624e-01,8.439275335419734736e-01,-1.115614466785225245e+00
1.508099959788176958e-01,4.431125456497649884e-01,-1.212772846703295437e+00,1.071280293011165785e+00
1.099536384921568022e+00,6.008377231173742672e-01,-4.805632064495571898e-01,2.078798253175318855e+00
1.283370581367936358e+00,1.506900862046123279e+00,-6.298397102642855350e-01,1.689680010954035083e+00
-7.523777928310798613e-01,-8.019364554655704636e-01,-1.746770116891890989e+00,1.043950986695301841e+00
1.170378489650919729e+00,3.801193976495156890e-01,3.861373805156631533e-01,1.574500201136660671e+00
2.349231879452576555e-01,2.666565005127055965e+00,-9.325646623686042469e-01,-1.264153966867936463e+00
-2.311575650353109967e+00,-6.311020352283037704e-01,6.457239175463019842e-01,-4.637773183024218149e+00
-7.052526713110839340e-01,3.438248998626184938e-01,7.119371324617407293e-02,-1.825523955730960379e+00
2.372808949352055996e-01,-3.767535038831316685e-01,9.370543827164108386e-01,-8.573908896286797088e-02
-1.122138627681756318e-01,3.262292735993593262e-01,-1.263145605864834042e+00,7.124886067291235081e-01
2.198423040416870589e-01,-9.316659093381517431e-01,-2.333405337858058370e+00,3.704755855279584065e+00
-7.026696890816098717e-01,-9.294626723727765771e-01,-4.140245832187789965e-01,-6.185212257166416983e-02
-6.880919377459746578e-01,-3.012291523530571391e-01,-4.062731090791689148e-01,-6.686816140597232616e-01
-5.623439056655356316e-02,9.020283841963018245e-01,1.171656542748985119e+00,-2.186153708078394153e+00
-5.547175117119365062e-01,-4.670326818675003544e-01,2.830626375184160715e+00,-3.473028716740533373e+00
-2.154262737516436044e+00,-4.466121166824617295e-02,1.333919579923883880e+00,-5.597783843288509864e+00
7.394137689312243467e-01,-2.188996771901574157e+00,2.088913843805753956e+00,1.578910465958268894e+00
5.864758053009672123e-01,-6.737334817081479521e-01,2.039360421701628567e+00,-1.926753293915461906e-01
1.311276783754106612e+00,-6.336889746314959548e-02,5.468356658876530885e-01,2.139086799083709689e+00
-1.369604205006866859e+00,5.923051177507628884e-01,8.775710513847292393e-01,-4.209084579149225291e+00
2.385485598183954004e-01,-9.802539693172901414e-01,-1.970667904161534478e+00,3.428018993115615309e+00
1.449931489320022804e+00,-1.173866109666189983e+00,-1.044107448990641673e+00,5.117836537296877708e+00
8.848312762243201179e-01,-1.274791115915718143e+00,6.956540273826524734e-01,2.348799640981706016e+00
5.859775651164174093e-01,-1.205351554644836787e+00,2.241037462059934926e-01,2.153202938671678002e+00
3.904484255172363527e-02,-1.156499533111287947e+00,-1.279631646329644212e+00,2.514220864544379097e+00
1.186761699310605156e+00,-1.024324891226383594e+00,-8.216728121129148743e-01,4.219521101960508780e+00
1.086125502939212950e+00,-1.834874133906968963e+00,-1.569659029461657251e+00,5.576784169247051892e+00
5.502387240212766040e-01,3.174335113938816511e-01,5.991531467535071709e-01,1.838907898951643860e-01
-4.877599889896618301e-01,-2.374822172456208857e+00,1.320957313243065645e+00,7.834488123381955216e-02
-2.221948665071938334e-01,3.837180622078008585e-01,-6.030045155150768332e-01,-2.251032797071116920e-01
1.528335423784634162e-01,3.704234402461334397e-01,1.240457520654100865e+00,-1.305213876143307417e+00
1.193556271849111061e+00,3.666198496141643282e-01,7.052030691102024740e-01,1.315289624973855265e+00
1.317132551797505879e+00,1.250747228419873069e+00,-2.582315208306173449e-01,1.641749396005756090e+00
-5.083533597458629316e-01,2.463076838078568642e-01,1.502792786085619614e+00,-2.765807189385202314e+00
6.930762001941724870e-01,-2.223870254756442399e+00,7.464725838225788612e-02,3.535375396762529654e+00
2.962384808243786333e-02,3.861046212993162752e-01,-4.928412102160288355e-01,1.659842850815883009e-01
5.551149353648545531e-02,7.783592621690400559e-01,-9.688930098269042945e-01,3.015567347308351631e-01
7.895572217831017259e-01,6.310866806047171762e-01,1.428005310281135420e+00,-4.799775473196490339e-01
-6.311500812635305602e-01,1.034721238033738722e+00,-4.743173838523664920e-01,-1.822704016708433405e+00
2.649921600303274616e+00,1.795499119236769747e+00,-1.151834963671436313e-01,3.619527577736922908e+00
3.966416153652639887e-01,6.297014504302416160e-01,-4.369066774779710449e-02,2.072724480480834242e-01
1.070033462132873314e+00,-6.707157957504281676e-01,1.107737186220443037e+00,1.703045533795731759e+00
-6.769744351251000269e-01,6.542870892338068511e-01,-1.365314216297574268e-01,-1.871704537854249395e+00
1.537572748564633773e+00,6.765454601917895161e-01,-8.023810995567878801e-02,2.478838146893156846e+00
-6.155863827412347833e-01,-1.150834006141828514e+00,1.023772643546073224e+00,-1.104111402886714277e+00
-1.294120260977651427e-01,-1.616768682645300492e+00,-5.023811594120894952e-01,1.860325789861859924e+00
1.330735955675407256e+00,-2.235619246773189239e+00,1.511607227945317877e+00,3.385483930178685874e+00
2.846052102267316308e-01,2.538690318953931158e-01,7.137501691534287040e-01,-3.984087805953585582e-01
1.056668313892981520e-01,2.171280180319649922e-01,-1.046719237270717029e+00,1.040924882017348230e+00
8.509517711332486023e-01,3.010816821006216948e-01,-5.533009074390231596e-01,1.954122767604898669e+00
-1.832658649892291436e+00,-6.995008339954115195e-01,1.630091049519400537e+00,-4.595907515308572222e+00
-1.985623934031583548e+00,7.991116753507582215e-01,7.481458685552652144e-01,-5.518505411969190533e+00
7.899914899260715995e-01,4.621733841686938571e-01,-2.704701499580269286e-01,1.388279745641476381e+00
-6.233556335571607265e-01,-1.052700618925972303e-01,8.834581089732689296e-01,-2.024899314194993138e+00
-2.277730099842560085e-01,-8.356327395562307414e-01,2.588183806842121303e-03,3.774985357808766095e-01
-1.324740515154347209e+00,-1.114210186577798550e-01,1.161774352336538696e+00,-3.699834363987453578e+00
-2.064362716333058012e-01,-1.221110140298935359e-01,-1.639034999951484162e+00,1.348273470714766109e+00
6.961749052871313292e-01,1.123351474635270408e+00,-1.148073661210027296e+00,1.417071997149019547e+00
2.043220132959289170e-01,-3.839529602649016660e-01,-8.304905915466822552e-01,1.623087578403441755e+00
1.832862340433258352e-01,-2.043178090911092593e+00,2.146320678734092158e-01,2.195118491124334881e+00
8.885765382630659293e-01,5.064910059637539597e-01,-1.049362348107571341e+00,2.320024418669949462e+00
-7.909158716768686093e-01,1.691062838367295651e+00,1.213193938446247122e+00,-4.486088520167279547e+00
-1.205123054110472269e+00,2.226710599770763965e-01,1.074544084335376626e+00,-3.707461252533397644e+00
1.381164840800675586e+00,-2.297254774662649615e-02,-1.792357879772191964e+00,4.577660109120169629e+00
9.993407435007199968e-01,-7.293953486487827487e-01,2.542469408381215157e+00,1.856074272690075855e-01
2.267379563297770240e+00,1.928449818275935757e+00,-8.691868065051221448e-01,3.475496114824726757e+00
-6.870164161880802922e-01,1.067348358252538237e-01,4.482761778620061310e-01,-1.929043846063420498e+00
2.670937132789853674e+00,-1.625985611792258867e+00,5.270952016930277040e-01,6.440764675678938289e+00
-1.474108484527075102e+00,7.539868010321810754e-01,-3.737788464549501172e-02,-3.664825885440836206e+00
-1.234686863132139489e-01,-1.118695745712066980e+00,1.751070775990197115e+00,-8.793124029045580325e-01
-1.302334011070223063e+00,2.010610772981872518e+00,-8.081778126315989352e-01,-3.807100982490719598e+00
-1.321364234362592427e+00,2.211659026106820303e+00,-1.172156916590142151e-01,-4.737171803172991247e+00
-1.196504909319957982e-01,3.037892907815860633e-01,1.698699110055135408e+00,-2.241789382700713151e+00
-1.660639519298770794e-01,-1.451991516821227624e+00,-1.446778570734345237e+00,2.566642183695818868e+00
1.874167039518010780e+00,1.287654138928266134e-01,-1.221184476450012824e+00,4.840753141593207687e+00
-1.402377954215028866e-01,-1.558095114306148332e+00,4.593945299569632268e-01,8.182249935061792767e-01
1.188401107003194124e+00,-2.497014878540400495e+00,8.206389286061116506e-01,4.053178163940676981e+00
-5.705935319006495421e-01,1.960536333421793120e+00,1.995227775276770810e-01,-3.301246174750769313e+00
-6.519957916228273920e-01,-1.151828140563585512e+00,1.236954913048781274e-01,-2.758589339869474966e-01
1.527079182938547719e-01,4.456944184111351070e-01,-1.077443537919871686e+00,9.371649560964461223e-01
-3.271958546280013258e-01,-2.281969792885105708e+00,-2.562716815913961277e-01,1.883849765220499073e+00
-1.953630833555881630e-01,4.987012219582543371e-01,-2.000794257916299612e-01,-6.893479628778007573e-01
6.858515009678249896e-01,-1.360693705209399529e-01,-9.327229717692689936e-01,2.440495344225858787e+00
-1.204537254530572810e+00,1.402773415458801409e+00,7.188084548027969811e-01,-4.530656379322744343e+00
2.246458194445538903e-01,5.780500924573639399e-01,-1.577881062962346537e+00,1.449122609394090322e+00
-9.639522337726512680e-01,1.699035401711368187e-01,3.421916767358217926e-01,-2.439999684452261342e+00
-1.186411142689024700e+00,-1.054895572915057311e+00,5.762030297073354040e-02,-1.375547015433725484e+00
-1.368250417938215779e+00,7.112859115378168395e-01,4.608036390077372979e-01,-3.908590386421985752e+00
-1.602848566193712410e+00,6.132660049583142925e-01,-7.156508335726348147e-01,-3.103312303773104297e+00
-2.750402355235573859e-01,-6.568083591266437038e-01,6.310366455272420350e-01,-5.243087574477131030e-01
4.683045554538095012e-01,-1.041893023596853096e+00,1.055231458710488734e+00,9.232706757939833642e-01
1.201636504610220091e-01,2.082370255492865141e+00,5.161366992390590269e-01,-2.358179653809880261e+00
9.874629957718629447e-02,3.966593423380573163e-02,8.489587782157420603e-02,7.293078709899264434e-02
9.878965275827121806e-01,1.676521748153138480e+00,8.763235741145685154e-01,-5.770522671022828565e-01
-9.818018392563782060e-01,-1.628425569048559174e+00,-1.967610537780988683e-02,-3.155020040863873998e-01
8.996314012883463995e-01,2.258854759879146634e+00,4.549366339054572439e-01,-9.145285912079108570e-01
-9.976974009126066134e-01,-2.228955992398190533e-01,4.804060584720822313e-01,-2.252905261057476238e+00
-1.077640363573083987e-01,1.774108955416098699e+00,5.128689433258584174e-01,-2.502505971456574052e+00
-3.910433071367612756e-01,-4.733945953688528108e-01,2.141340475202173632e+00,-2.450032494106843650e+00
-3.776382229077329808e-04,1.335725243711452181e+00,-1.565683526525223801e+00,2.292030063679561525e-01
-3.442185013004140925e-01,6.862083980755145918e-01,1.983420684566252978e+00,-3.358066085242596088e+00
4.749036731054476906e-02,-5.001493728322452537e-01,-4.994736656167808597e-01,1.094603773070115693e+00
1.285850502552241759e+00,5.667391319775173519e-01,1.241442073514055000e+00,7.635197996129110543e-01
1.306368790276487557e+00,-6.768164501126194832e-01,-1.971031318746727101e-02,3.309264343853061785e+00
1.037645063120170574e+00,-6.654916087185767104e-01,-1.065535866143690003e+00,3.806317601102607640e+00
-1.425382324074876417e+00,-3.070425028258741418e-01,-7.387297164714431985e-02,-2.469849173676734289e+00
8.228214987956523618e-01,1.180483969622490248e+00,-1.691262343385361300e+00,2.156421371354175776e+00
2.770826003141475535e-01,-2.181849853279518858e-01,9.055596700041376179e-01,-1.332094840478905695e-01
-8.341358795691983241e-01,-3.704175237068341731e-01,5.274445121709875339e-01,-1.825298747602549954e+00
