6.916247081340550773e-01,3.972227584318453464e-01,-3.866219589830045544e-01,1.861141964935248083e+00,4.638241596920309462e+00
1.078852099351931271e+00,1.132871079295348360e-01,-8.870387130674901588e-01,4.630893739815312299e-02,3.587965729667923043e+00
-5.308217685236742422e-01,1.923641055160680569e-01,5.023255844831254757e-01,-1.619322178117726385e-01,-1.590529601907276103e+00
2.477135128180532053e+00,1.751382341095532924e+00,-5.386870813920439094e-01,-9.403860554110770043e-01,1.018084971701454045e+01
9.980071312036743747e-02,8.477190692114945358e-01,2.321218103484740336e+00,-4.773178158367529789e-01,3.090822209340951421e+00
9.367302218030347793e-01,2.036231294272756731e+00,-1.104749452497842954e+00,1.002088029946676395e-01,4.778611531981720617e+00
5.231280411284685572e-01,-1.065546615609062497e+00,5.506023446401295957e-02,1.988992148894857426e+00,3.071017932263682138e+00
1.762768099702153757e+00,8.587802305509876222e-01,1.410478868691509957e+00,-9.325147478015086699e-01,8.387816750249603714e+00
-9.018840231262587048e-01,-4.142881546581696495e-01,-1.895731092455693323e-01,-1.047461357726039433e+00,-5.258858714134813539e+00
-5.635291316657948801e-01,-5.929141084078309865e-01,-2.034081892380857681e+00,-1.463217783308471409e-01,-5.027434305782715995e+00
-1.416608136376281468e+00,1.624500542988343899e+00,-6.096659007816280784e-01,1.352928167527785552e+00,-3.298669735770624278e+00
-6.572451284192903920e-01,-5.172146120859604235e-01,-4.716045311712944166e-01,5.890785851087359387e-02,-3.558891798423542863e+00
-1.194393456632847128e+00,1.476066813264236055e+00,9.536403948112426310e-02,9.650546916349036497e-01,-2.241088282151124211e+00
-1.154862654819385881e+00,-1.168375409984474395e-01,4.459789907952861898e-01,-1.898468727829824454e+00,-6.188777897310528964e+00
-1.309052622858198234e+00,1.637924196247835251e+00,-1.218177670633371346e+00,-6.263021301671213570e-02,-4.879094178835041262e+00
-1.158446217044491050e-01,2.736299522492361969e-01,5.635253404714513081e-01,-8.796189006854949755e-01,-5.058420947826038905e-01
-2.767166407737465805e-01,-3.992914685694551324e-01,3.389405689519051634e-01,-7.472796708689258827e-01,-1.914497133581462229e+00
-1.130569963085078289e+00,2.724407358574226778e-01,-5.379989282454223920e-01,4.227161275466146950e-01,-4.365121917181697953e+00
-5.723597191526480499e-01,6.834006109804240392e-01,4.061805580234900126e-01,-5.586977440053323418e-01,-1.758555451612010323e+00
